,0,1,2,3,4,5,6,7,8,9,10,11,12,Gender
400,-487.11093,89.449524,28.76928,8.605082,10.262305,9.950993,10.91264,11.115876,7.4385843,1.9403379,-1.1288323,1.5872278,4.0556817,Male
401,-484.69208,94.014145,33.66926,11.385682,11.126152,9.46841,9.786139,10.702234,8.165971,3.7013597,-0.56952715,-1.7552137,0.45859212,Male
402,-479.37497,95.72954,29.18158,9.61084,11.568176,8.260583,9.804598,12.397627,7.730525,1.7589874,-0.62187725,1.0596626,4.6337605,Male
403,-482.33148,91.54375,25.704826,10.420305,17.44497,11.769826,7.168514,8.283311,4.306093,-1.0633047,-1.2071013,2.4398112,7.1654367,Male
404,-483.58765,89.670944,27.284264,17.105022,21.957588,10.016653,4.1243534,7.525033,4.1826887,-1.3915282,-1.3640921,1.2843971,5.2614393,Male
405,-480.256,89.77417,23.22799,13.885138,18.314339,7.4371495,3.9687595,8.213474,5.951714,-0.85124016,-3.7231262,-0.79496074,2.3253884,Male
406,-476.3046,92.462685,19.567007,7.9888926,15.02181,5.534507,3.9604888,10.210247,7.596027,0.49253386,-4.095877,-3.444735,0.05791843,Male
407,-471.80637,96.698105,20.603035,9.541967,19.356268,9.616516,4.827524,8.567663,4.683174,-2.355341,-4.332408,-0.46582618,3.8578653,Male
408,-469.87088,97.175644,22.3858,15.113153,21.55806,9.755394,6.100774,6.5794907,1.9946721,-1.5534248,-2.5966215,3.2180371,9.219336,Male
409,-472.1556,96.84329,25.702868,16.45392,18.996958,8.071107,7.9133205,8.644358,0.7459222,-5.353855,-6.1966286,0.8819161,9.120059,Male
410,-476.8234,97.453445,30.51017,15.667771,19.516628,10.915681,7.750345,9.669234,3.321116,-4.538722,-4.508181,2.4527106,8.19985,Male
411,-473.98346,99.85251,29.809387,15.209056,23.184896,14.241106,4.709792,6.152481,7.2724333,2.3708463,-1.5408161,1.8963602,6.473342,Male
412,-472.5953,96.62985,23.984703,12.483793,19.209436,11.603117,5.317517,6.325652,9.08196,5.057597,-2.9600115,-2.0550406,4.996815,Male
413,-475.328,94.79521,23.472855,12.043215,19.318121,11.251688,8.026889,10.501991,8.2678585,3.212532,-3.0699751,-3.934062,3.5286288,Male
414,-478.54245,93.72348,26.334906,12.872108,18.374077,13.791134,13.347736,14.22528,8.677469,1.6966279,-2.7609885,-2.7203248,0.5012769,Male
415,-480.47757,93.493546,27.182684,10.47859,16.015789,13.112885,9.737451,8.523054,6.7172956,3.9537678,0.115389794,-1.0725822,0.76021266,Male
416,-483.62964,94.30214,31.677994,10.75762,16.41279,15.754232,8.764054,5.5478444,5.8152256,3.5816512,1.0232922,2.3444371,3.8283062,Male
417,-486.0815,93.170975,33.29124,11.201153,16.159603,18.144611,11.302093,4.725731,3.4352202,0.8638903,-0.8201655,5.308549,8.839433,Male
418,-488.6513,90.17704,33.906364,14.535347,14.352129,9.355448,5.3420978,7.2203655,6.2661095,-0.8695762,-2.8323567,4.914031,11.430534,Male
419,-490.93176,86.61531,31.627209,15.506996,16.003302,9.646509,5.916379,7.4477253,5.267584,-0.1691503,-1.0675353,1.5410501,2.3183682,Male
420,-490.28326,89.42511,35.13017,16.57622,17.747534,15.966226,13.708412,10.678799,5.483104,0.5701922,-1.4605397,1.608602,5.2173567,Male
421,-490.45355,89.50327,35.309593,17.039833,20.89641,21.115414,16.40009,11.40647,6.439926,-0.41038734,-3.9787145,0.63861966,5.888503,Male
422,-490.343,88.819695,34.93921,17.772963,19.475376,18.445156,15.288729,9.013313,4.36672,3.112733,0.37661374,0.5226204,3.8100173,Male
423,-484.89545,93.0419,33.22941,13.687313,15.540853,14.593721,12.320261,7.0501137,2.2668195,1.8504914,1.0604775,1.0341458,2.6142595,Male
424,-486.1275,92.58615,34.109673,16.067307,19.801441,15.740684,10.334272,9.484143,6.6439857,0.53534734,-2.5969646,0.05681628,3.2493017,Male
425,-492.69662,87.342834,33.94226,15.824742,18.08615,13.429099,8.524065,8.701604,4.959876,-1.4802523,-1.8156343,1.471559,1.7679995,Male
426,-493.58945,86.2663,34.34182,15.461269,14.292156,9.958815,6.8565493,7.70726,5.653816,-0.11687058,-0.7691021,3.3197484,5.0423613,Male
427,-490.5298,87.689445,31.287453,11.896813,13.031044,10.861397,8.580331,7.674643,5.2170877,3.4467828,3.8916821,5.0878334,6.9367514,Male
428,-488.36572,87.59148,27.177473,10.82645,16.114668,11.1684475,7.099335,9.273342,7.9906263,5.0107956,4.429453,3.8425174,3.8681898,Male
429,-485.4311,90.07172,27.174852,11.433961,19.304522,14.040154,6.907403,8.460635,9.264801,6.6331882,4.418355,2.8008094,2.1927133,Male
430,-482.58673,95.32432,33.007492,13.895485,18.938114,15.57687,9.011492,6.9598722,6.9592924,5.9529877,3.3611293,3.9798636,6.9546247,Male
431,-487.29984,91.60817,35.717476,17.176426,16.859985,14.623871,11.874901,7.51138,4.801768,2.581711,-0.6732564,3.2410228,8.607735,Male
432,-482.04785,86.51801,33.007,20.987835,22.787317,13.064718,5.483472,5.967477,6.4580483,5.083583,5.252136,7.460618,11.063732,Male
433,-478.05917,90.44528,32.313644,17.064009,18.883919,10.174873,5.21212,7.310577,6.4379826,3.891749,4.261891,7.255145,7.912485,Male
434,-478.48392,91.258064,34.332886,16.569336,17.634327,13.892764,10.510633,9.254936,7.8570304,2.9215603,-2.4219098,1.4070766,5.9071417,Male
435,-475.16302,93.116745,32.833252,16.211628,18.188059,12.3856735,9.662726,11.2759075,8.960369,3.4406643,0.49466467,1.3994833,0.49726087,Male
436,-472.53723,91.71678,25.860079,12.062554,17.531898,11.042441,8.269144,10.600243,8.032961,4.1697345,2.246854,0.45742667,0.11615375,Male
437,-476.4573,89.29523,26.20996,10.282045,13.603991,7.0220227,5.335782,8.148973,5.182953,2.9750264,2.976325,1.0095567,0.84574,Male
438,-480.0376,90.660355,33.84282,14.273633,15.173496,10.039803,6.6191616,6.792243,3.2410598,1.5763221,4.725359,5.1298122,2.1881335,Male
439,-476.37646,94.31938,36.450485,16.58871,15.525993,10.019768,8.106366,8.980581,4.4639916,1.293167,5.391405,7.646203,5.441944,Male
440,-476.6577,93.012634,35.99687,19.246534,17.573215,8.478981,4.9894094,7.2407846,6.0156107,3.9448535,5.1048775,5.759265,4.923515,Male
441,-478.17676,91.28703,34.250736,18.194973,19.27237,10.389291,3.7430034,4.656014,3.9626274,0.7979238,0.7909734,3.543643,5.278409,Male
442,-476.59726,93.23114,33.327007,12.370701,12.577951,8.154494,6.1977816,9.332669,7.6493087,0.8912387,0.70050734,7.7802763,10.120333,Male
443,-474.39252,94.00168,30.203522,8.026716,9.86689,8.592994,8.403048,9.196047,6.510365,4.791009,7.166095,9.504694,7.6392846,Male
444,-475.7873,90.79968,28.646729,12.37467,16.451637,12.72366,9.46602,8.354378,7.4416885,9.05196,8.452944,4.484265,3.33716,Male
445,-479.266,87.67615,28.348309,13.515375,20.13129,19.173218,13.625677,7.5375166,3.158225,1.8097597,1.4238771,0.9524659,1.758282,Male
446,-485.1926,83.352295,27.795336,10.671396,15.072134,14.141901,10.484852,6.3607893,-0.26406878,-4.0531697,-1.3481982,1.9260927,2.54828,Male
447,-479.28006,82.179436,20.194908,13.786137,20.381874,8.263823,4.1556273,9.241848,2.631389,-6.2588987,-0.46838078,7.7265673,4.80534,Male
448,-451.0618,80.29683,3.1661735,37.529198,29.935444,-5.078739,6.5642624,17.616947,6.5161877,-3.7493992,2.5659776,11.65081,7.1702404,Male
449,-376.29233,90.689224,-10.853636,69.90799,14.463385,-13.536869,13.988428,8.943369,3.8926435,5.979588,5.956477,6.055665,4.513259,Male
450,-321.75024,87.07243,-18.41775,81.591675,0.728721,-8.887075,6.8408184,10.793119,-2.4076743,11.060978,7.7521358,-0.3405547,4.653634,Male
451,-312.87338,86.26033,-14.75273,89.11866,2.5080717,-2.3766756,9.154835,12.345238,-4.2653723,11.001892,8.39929,0.62112534,2.0647955,Male
452,-290.7878,111.25624,-8.85796,102.76428,27.793825,-6.1059885,1.9339312,23.727482,-4.2723713,-9.073819,-8.807238,-5.2542543,-8.852325,Male
453,-240.16702,127.793915,-42.080376,102.743546,42.944862,-19.762882,-4.911565,26.712067,-14.698069,-8.679851,-15.352956,-13.778566,-4.5715456,Male
454,-202.28242,128.83337,-68.02395,98.330536,36.94976,-21.109274,-12.752614,22.06876,-14.83198,-9.739824,-19.16064,-18.127464,3.3447182,Male
455,-164.17764,145.0387,-76.09561,88.49732,29.745201,-16.199024,-27.24097,11.643599,-13.125448,-4.945346,-19.831394,-20.851433,15.00824,Male
456,-147.328,160.74002,-79.76716,71.78825,27.057325,-10.15184,-34.726437,-3.5333529,-17.70396,3.0209813,-19.097485,-21.311232,16.620163,Male
457,-157.05972,164.1576,-78.52907,58.757187,25.404367,-8.651049,-33.18956,-9.490343,-23.758432,10.703852,-11.433115,-17.312315,14.097432,Male
458,-177.7614,174.02634,-72.52913,51.134575,32.778233,-8.897812,-18.346561,-3.2572937,-23.684124,16.427845,-5.996894,-18.305447,2.8107812,Male
459,-211.11902,187.38239,-57.729942,48.80815,42.760544,-14.95167,-9.250011,2.8160677,-14.179464,9.676732,-8.258138,-21.829296,-8.169996,Male
460,-272.9053,183.68246,-27.955492,42.59095,42.10281,-11.166405,-4.1907854,16.362013,9.449483,-7.6771708,-13.988247,-24.25597,-16.981987,Male
461,-278.96246,174.35545,-4.2270036,38.114525,27.934414,8.989117,1.3036194,21.344645,4.884161,-1.6096218,-13.547479,-13.441723,-10.398797,Male
462,-260.3941,126.92819,1.7757344,63.205437,2.5259986,30.975689,4.4400625,20.316597,-0.005360484,7.7650456,-12.118561,-9.265242,-6.7275853,Male
463,-240.99385,87.1662,-27.07154,62.640724,-17.417065,25.955082,-7.2508564,27.216717,2.5914416,18.215431,-3.4975529,-8.085066,-5.1718464,Male
464,-240.72456,70.59761,-54.38597,44.044113,-30.157423,17.1027,-14.182489,26.810776,3.4119492,23.716446,4.4777327,-4.065016,4.1096697,Male
465,-248.54924,72.85051,-50.922073,45.48677,-19.057432,24.242695,-13.065571,23.508991,0.7120532,24.312037,4.3571014,-6.8959064,4.796629,Male
466,-232.08795,87.96947,-52.486996,38.153004,-18.669304,28.514082,-10.852306,21.03243,-8.74626,14.149737,-0.8306193,-5.43933,7.0058656,Male
467,-186.8598,159.4256,-16.856153,47.59859,-20.057106,14.501485,-8.91126,17.744732,-12.237447,8.295343,-7.227326,-13.213014,3.2790508,Male
468,-169.5135,204.89925,-7.437313,50.753067,-27.97408,-21.100319,3.2576427,23.603275,-21.560368,1.5654049,-9.377192,-24.030453,4.1604977,Male
469,-176.76419,207.94107,-16.26987,45.28215,-29.323269,-38.943222,6.8338246,31.649263,-29.541775,-0.7612939,-4.00176,-34.80614,6.3913283,Male
470,-220.2917,185.33194,-19.770567,41.99874,-31.632103,-50.683434,9.6809,29.03532,-28.994787,2.835379,-4.3852406,-36.805885,2.1268659,Male
471,-254.49452,174.68266,-5.308735,54.360634,-28.891878,-58.940865,13.937587,21.136887,-24.632263,12.8107605,-7.260763,-29.817795,-7.2265344,Male
472,-267.12564,171.92126,-2.9951627,65.473915,-28.89728,-61.56457,24.669308,5.9454985,-23.749601,18.44883,-10.019854,-21.354794,-6.1836896,Male
473,-279.82962,167.92413,2.5083358,76.48622,-26.472805,-56.137558,33.438965,-5.1059084,-28.066658,19.821651,-3.8652546,-15.805637,1.859348,Male
474,-274.27448,162.63916,9.412854,72.23778,-29.052605,-40.420982,23.337688,3.2455215,-19.76228,15.777736,-6.224119,-22.76194,3.253911,Male
475,-267.463,152.71735,-7.556425,51.306038,-17.889166,-7.237707,17.774061,4.670352,-10.923938,13.6891575,-10.171732,-23.552053,-4.1899347,Male
476,-201.32431,158.70737,-39.713768,60.921852,-7.350376,2.681338,13.961302,-7.651491,-34.694317,6.0140963,-1.5377578,-18.323376,-5.0038013,Male
477,-166.711,164.62036,-54.0467,63.891098,-2.5677085,2.0412571,4.6065946,-9.630032,-46.388973,4.004697,2.2126703,-25.77399,-2.2607806,Male
478,-173.16531,170.04207,-52.39036,61.29665,1.6032698,-1.0260956,3.4033673,-10.370573,-45.484795,5.1760416,1.2985055,-31.075405,-6.4920483,Male
479,-233.3487,163.47728,-35.868546,59.443176,9.80563,-2.482767,13.010439,-14.64904,-37.135796,6.488182,0.37113914,-28.537743,-15.841837,Male
480,-275.2452,145.33627,-18.122124,53.726173,7.5034666,4.91316,11.794664,-8.989452,-31.602356,6.702467,3.2155263,-13.99588,-9.39131,Male
481,-218.83846,168.55269,-40.607635,47.50173,3.8178868,-1.5197114,12.806637,-6.6623755,-40.194885,-3.295637,-0.053299308,-4.9943275,-1.4758751,Male
482,-201.84703,188.62036,-46.35669,34.55162,-5.6621823,-14.128897,18.997776,3.6063852,-40.835217,-14.190094,-7.0518084,-3.879551,7.38785,Male
483,-226.80284,205.55008,-29.656988,23.800648,-6.873621,-27.273224,19.952234,14.643742,-35.006943,-20.036407,-7.0053453,-8.316742,6.399203,Male
484,-267.24185,198.39981,-13.029144,37.54372,-4.1136637,-43.292503,27.510668,14.676918,-26.967726,-8.293794,-17.538803,-20.594868,3.9398718,Male
485,-288.61942,177.92024,-6.0953684,56.760597,-7.869733,-50.592163,31.245335,11.538361,-19.064045,11.591809,-12.180388,-30.49458,-3.115808,Male
486,-295.33838,172.89786,2.4200492,66.38292,-15.050343,-58.607887,32.841454,10.779681,-20.428093,17.312672,-4.2932386,-29.081116,-5.853032,Male
487,-267.60294,192.76453,7.7074213,65.40868,-24.969172,-67.90595,18.73758,1.3992779,-26.965416,13.706203,0.9832756,-26.211544,-4.9835215,Male
488,-228.84105,197.65286,1.3635395,61.836735,-40.95698,-60.625237,10.059751,2.710134,-23.904272,9.939589,5.049677,-29.218678,-0.31055403,Male
489,-225.13133,184.84149,-2.1196291,61.04358,-49.957443,-53.086998,7.1410427,8.607708,-13.5847845,12.362568,12.169657,-27.2042,1.4396855,Male
490,-221.88136,180.27646,-8.703302,55.793762,-49.405617,-46.84137,7.361218,12.961191,-10.495519,8.687962,9.607292,-24.50119,-1.3542732,Male
491,-210.62758,192.7804,-9.073692,49.260017,-45.50365,-48.085197,4.08356,13.165904,-15.260743,7.5339985,4.6369286,-25.930977,1.0189564,Male
492,-229.16508,196.51935,-10.24811,41.85234,-33.782623,-49.509705,11.024984,15.624222,-15.52733,14.837049,1.5454582,-29.770792,5.061654,Male
493,-243.24646,194.59485,-9.337442,39.266907,-23.960526,-42.67389,9.437766,14.178604,-8.48679,15.700396,-1.5477126,-33.65198,2.124022,Male
494,-260.29877,187.3216,-5.899432,38.36419,-16.505451,-34.485046,3.3823094,14.498789,0.027938128,5.2749014,-11.839194,-34.643692,0.053480625,Male
495,-285.88608,168.36441,-7.5204616,44.913353,0.57914484,-22.817493,11.953622,28.57198,7.0354247,-1.0130546,-19.939388,-31.657957,5.204982,Male
496,-294.52844,165.37128,-6.208948,46.185936,13.619426,-13.082653,12.589481,30.087172,2.7421522,-6.4913597,-20.17994,-31.966162,3.3465042,Male
497,-318.03174,176.41006,15.768362,43.89402,25.44318,-7.599002,9.861961,31.723114,7.0782857,-7.379489,-15.424076,-25.067162,-6.905941,Male
498,-381.40744,165.4779,41.42869,33.695213,31.904888,7.2520113,12.923117,26.630762,14.335211,-6.5588894,-11.501584,-11.074629,-11.893021,Male
499,-449.90402,109.01384,37.96345,34.655197,29.303242,18.681318,21.728241,10.057132,3.0131874,8.126384,-0.8965556,-5.068042,1.1097945,Male
500,-249.04666,97.18254,-47.16014,77.66776,-2.8135383,15.619589,6.353672,-1.6601804,-3.6546445,12.195866,-6.8928986,2.7221956,27.013088,Male
501,-176.79185,110.55657,-51.455593,81.441,-17.908745,25.644203,-1.5347108,2.9670973,0.633368,20.311386,-6.5231953,-0.30340534,25.93665,Male
502,-177.14561,135.94733,-44.60182,65.43402,-19.414541,20.740753,-2.4836948,5.244898,10.394088,28.232647,2.0651567,-3.2598138,8.183422,Male
503,-183.12383,191.03711,-48.283066,26.862759,-6.356043,3.959999,2.5526805,12.908703,-0.18759716,12.129929,18.430065,-1.3296225,-8.796219,Male
504,-165.52936,202.89825,-74.53815,6.1453457,2.50164,-8.420892,-10.440126,19.712576,-12.458474,9.350719,28.070572,-13.364405,-2.2013254,Male
505,-154.88564,191.00284,-95.24306,16.572329,13.023159,-20.579193,-25.11478,4.5277786,-24.163128,12.034294,17.292583,-19.32115,10.628275,Male
506,-165.8608,177.83047,-87.61073,45.14244,24.322067,-29.966064,-29.693106,-3.377236,-23.503023,9.0769005,-0.735449,-17.567537,8.830624,Male
507,-221.29498,156.10341,-57.99082,71.0607,37.57306,-28.367048,-22.92645,1.915457,-19.391373,-3.591569,-13.475804,-12.919927,2.2338657,Male
508,-310.04266,145.30066,-26.341587,66.23884,59.147713,-15.892109,-10.564728,7.399373,-11.414713,-8.503364,-17.8168,-6.3449764,-2.5213428,Male
509,-402.35184,132.81335,16.56865,40.34961,55.28351,9.268547,-9.267883,1.9918144,5.1882844,-7.311084,-13.880754,-0.98018694,-3.0655434,Male
510,-442.84634,116.87305,36.171463,32.049217,38.902756,20.911171,12.516691,13.04915,8.240878,2.1201234,0.5764851,3.676009,3.1891143,Male
511,-338.5141,141.26193,4.6952233,45.495735,41.37359,26.08083,6.7732525,4.3285494,-1.3821383,17.987015,11.475012,7.147561,7.99247,Male
512,-280.98346,148.17328,-14.080946,36.722046,27.178839,32.315826,5.653225,13.592904,-0.84450006,20.368057,9.630435,6.5604095,11.567454,Male
513,-231.09912,180.9027,-27.29005,30.04586,22.225529,15.718642,-9.552909,2.655754,-12.23765,2.3282194,0.27009246,0.46306208,1.3071628,Male
514,-198.2876,204.85748,-47.875286,28.87687,34.78277,0.3115936,-17.66777,-4.760688,-21.575033,-2.392042,0.55338585,-3.614133,-5.307085,Male
515,-208.05594,204.01799,-60.66118,31.154606,48.0773,-10.410093,-11.780886,-4.39777,-24.715797,3.007617,-1.1295836,-7.1735153,-4.5994678,Male
516,-237.77751,181.40863,-47.480278,52.29733,42.5459,-9.194927,-2.6373048,-5.0020556,-9.807849,6.53922,-2.5303445,-9.810408,-7.86578,Male
517,-297.2554,125.64877,-19.700424,77.40706,16.885792,-3.1916175,8.400137,-4.2538853,-3.2566442,11.120619,-0.24194482,-12.359726,-3.5544038,Male
518,-274.7163,82.91331,-40.279617,82.14516,-14.63646,-1.519089,3.1596558,2.5672197,-2.9245522,7.446243,-7.5468564,-8.581547,19.282791,Male
519,-229.13103,122.436966,-30.790638,92.46446,3.6463275,10.882917,0.14152712,-6.8030643,-6.634325,12.171878,-7.018684,-23.03432,0.9079575,Male
520,-214.41269,169.03897,-37.269226,73.147675,23.976103,-0.37701038,-3.2326195,-15.3046055,-18.726807,7.9380627,-5.1380386,-25.224709,-9.817028,Male
521,-238.90479,182.88142,-37.827774,54.15538,34.615547,-10.319909,1.5139598,-10.183102,-24.790943,10.463814,-1.6373129,-26.447378,-10.952845,Male
522,-299.2122,173.7107,-9.9635105,33.4644,37.68438,3.127847,3.673006,10.494903,-12.796212,5.7140307,0.8726567,-21.884176,-12.995312,Male
523,-290.54144,171.01495,-18.654636,23.244118,28.893108,1.4679621,5.930195,29.678543,-4.504418,-10.8748255,-12.047445,-10.414878,1.2301228,Male
524,-285.20166,183.40854,-16.227034,22.066017,19.908432,-10.01389,13.7694025,23.241077,-9.732353,-7.528445,-15.572791,-7.186344,8.328594,Male
525,-294.81796,186.93866,5.2488623,25.947449,-3.9575372,-20.328463,29.322042,17.77238,-20.75091,3.0139909,-17.386093,-14.071402,10.97777,Male
526,-279.90085,196.99338,2.785275,22.563122,-18.182112,-27.778446,37.583504,10.658468,-34.98201,-0.5282179,-18.02413,-13.945636,18.565619,Male
527,-224.45235,210.50443,-31.095974,7.769965,-18.082874,-19.592457,24.196262,-1.5617185,-40.553185,1.1485535,2.9290662,-5.772586,14.094769,Male
528,-205.65344,206.91925,-46.972366,-2.875637,-7.31326,-8.737801,1.3363184,1.621613,-33.324295,10.454643,18.950035,-8.329411,9.469249,Male
529,-206.68224,191.82037,-59.798416,-0.74736553,10.249286,-6.7590046,-17.907494,7.789068,-23.459866,16.741291,20.473099,-10.308516,7.0213137,Male
530,-189.21846,192.4419,-64.73002,15.864341,17.904104,-12.156871,-24.674345,5.5478992,-15.369597,19.792807,9.901464,-14.759563,5.7133265,Male
531,-187.21318,192.61636,-45.38273,33.933052,14.828317,-1.9207139,-21.61502,6.085806,3.2335105,18.840702,9.013411,-5.314723,0.32859975,Male
532,-254.87604,165.38217,-18.60395,46.64301,15.140133,9.347817,-9.192484,1.9538054,15.282473,19.837746,11.186958,-0.78041846,-1.6100651,Male
533,-328.06042,110.50862,-4.614931,54.237686,-15.537106,8.437515,17.262611,1.7930284,20.353785,21.84792,3.9287033,2.8726077,2.9041393,Male
534,-228.02827,108.528275,-24.565022,67.18399,-34.203583,16.315641,-1.7718446,4.2448425,8.974998,21.730778,3.0128338,-1.0514936,4.4417305,Male
535,-181.47534,147.82639,-24.726704,64.94269,-21.319977,22.776634,-7.8899794,-7.566891,-10.488556,11.978025,7.8710146,0.4437547,-4.666522,Male
536,-197.52707,193.78711,-27.72377,38.098557,0.42459536,1.9706572,-6.050441,-5.593442,-23.87968,4.4274,13.984217,-0.6138071,-2.2982154,Male
537,-227.34845,204.9306,-26.778496,19.02248,7.6666164,-14.9788265,1.1987681,3.250769,-38.69197,0.710254,12.360632,5.3614893,8.878318,Male
538,-235.25966,201.14526,-28.477837,18.046062,4.300381,-18.954964,5.9833465,5.023283,-37.074142,-4.1909227,7.464842,14.992659,16.026548,Male
539,-245.7867,204.45966,-24.786465,11.797803,9.428555,-17.518492,1.1788769,6.7991123,-31.187086,-5.0245256,4.7396016,13.103801,16.916573,Male
540,-281.07455,201.08939,-13.044598,2.0142012,19.331089,-7.680832,-3.6761415,9.502563,-19.065567,-6.1836023,6.745097,11.607906,13.155791,Male
541,-359.9053,170.80988,3.336706,-6.28963,26.546759,8.5536585,-3.4271512,2.610139,-4.0688357,-0.66802955,15.782623,14.20269,2.4618955,Male
542,-436.60788,116.55621,11.52276,-4.843211,21.334911,21.342655,7.5333753,1.1194887,2.6049395,10.659955,15.592717,7.7488604,-2.216829,Male
543,-478.60114,89.12569,30.737947,16.677921,20.18745,12.411188,6.361965,4.569461,-0.7779262,-2.2128744,4.7333927,9.495649,7.7619123,Male
544,-481.3133,89.70722,35.52099,18.09475,17.278057,8.383493,3.0857885,2.7507217,-0.7377374,0.08272898,7.0385785,9.166056,6.0983834,Male
545,-482.96738,87.557846,33.837532,16.598843,17.17334,12.466188,10.718946,10.652409,4.240601,-1.7250485,-0.14979425,4.2399836,5.3942795,Male
546,-482.77982,84.76415,30.049053,15.445936,14.758443,11.039333,13.187661,12.078373,5.4355273,2.9031305,4.5380907,7.037721,6.625248,Male
547,-480.55457,85.44349,30.007542,19.38689,17.959978,8.746708,9.384809,9.485363,4.2482834,6.1100855,9.407238,5.880295,1.6065636,Male
548,-460.646,108.23273,37.12136,11.977323,8.737341,1.3955498,1.7868598,6.452383,7.0550404,9.898539,12.673618,7.4310164,-0.08463228,Male
549,-424.7371,123.12637,14.298355,1.7574229,11.231892,4.7881575,6.0926375,-0.8833958,-2.86946,15.78928,18.68681,0.80408406,-8.202258,Male
550,-319.1595,163.66266,-14.842941,5.1858144,9.199483,-1.7895958,11.702843,4.241126,-19.336061,17.482555,16.639755,-0.7382299,-6.9930563,Male
551,-255.5954,183.11908,-26.978834,5.40388,-2.4595823,-3.8954153,8.996857,10.85123,-24.920736,13.575466,15.621501,-1.8471383,-2.35249,Male
552,-234.34131,180.38727,-33.366673,14.905912,-6.142254,-7.176835,6.9123173,9.386168,-26.141247,20.831638,17.085844,-6.5354033,0.6485969,Male
553,-233.65822,162.52357,-35.556137,29.98228,-0.8293671,-2.7657268,-5.6152353,6.86411,-20.900848,24.941668,19.030607,-15.615977,4.707142,Male
554,-242.51952,159.51462,-28.473032,43.514694,9.762575,-3.9080896,-12.267488,2.3158228,-19.171116,23.474789,15.411531,-21.67719,0.34358013,Male
555,-286.93802,161.73828,-10.215637,51.71891,19.523842,-5.5304737,2.098921,1.8961785,-5.0197544,17.789467,6.8120923,-18.738867,-6.328478,Male
556,-280.47784,158.6362,-13.7193985,48.805786,1.4666982,-1.9996742,16.875633,3.0501056,7.3557625,15.68123,-4.984387,-8.910645,-11.517221,Male
557,-253.72533,152.90591,-43.754158,37.57995,-1.9987166,-7.5129795,7.242782,2.0294905,1.963894,18.908285,5.411706,-4.136549,-5.5213223,Male
558,-258.47842,144.68518,-65.61818,19.529472,-1.3237026,-7.1666775,7.091399,5.114084,1.0940245,18.86641,15.128657,-2.2646594,-4.224997,Male
559,-266.8628,133.50237,-78.22624,8.6942625,-6.1417155,-4.5540223,11.171539,5.471283,-0.921001,16.50159,19.354042,-2.5803344,-5.6891804,Male
560,-266.66687,126.29558,-84.283585,3.7117953,-8.014004,-0.55294794,8.058999,1.5967329,-9.612722,17.271465,26.837631,-2.845356,-4.239813,Male
561,-210.5689,184.49908,-67.6608,3.7183309,3.4211717,3.9505637,6.5118265,6.9744873,-14.810182,13.121854,23.206682,-8.82341,-3.5403574,Male
562,-167.89513,212.94225,-75.768234,-4.850809,7.002206,-6.3614883,-1.4047706,18.712776,-22.394753,10.959832,24.383972,-14.458226,-0.8959484,Male
563,-176.40605,199.86148,-87.22307,-6.0675015,11.184217,-8.105827,-6.523967,15.248724,-23.001686,11.598339,23.051897,-16.725773,-3.0236712,Male
564,-193.97102,192.41339,-71.282394,12.619276,24.425941,-1.0200624,-10.441858,5.5559983,-25.485842,8.482008,17.02039,-20.193398,-4.535652,Male
565,-214.41441,205.62877,-42.99724,24.11676,29.41425,-3.9009333,-7.4047427,2.1380115,-17.27362,4.7391014,0.6638129,-25.888844,-8.069998,Male
566,-266.3958,197.74545,-20.762611,33.295776,30.800474,-10.027848,0.85942006,5.14869,-2.006525,-4.055534,-13.309993,-30.976814,-15.145018,Male
567,-296.30182,170.46399,-7.454038,51.030846,20.437717,-8.251292,10.649199,6.4896455,11.762923,0.0015073419,-23.838446,-28.982685,-21.63361,Male
568,-222.65315,170.26108,-30.057407,66.80156,11.335767,-6.6162252,-0.23075962,-9.282344,-0.13770193,11.429354,-22.845184,-25.646067,-17.342777,Male
569,-206.02016,171.52888,-36.277534,67.33894,17.856337,-7.6560683,-9.016263,-13.313298,-12.148987,12.478703,-25.188435,-23.937435,-11.6276245,Male
570,-243.901,169.64702,-16.548294,68.09105,29.404243,-3.0262916,-6.685679,-17.3628,-14.74156,17.801472,-24.879097,-20.551432,-6.471916,Male
571,-336.10513,145.38425,20.927494,71.76677,26.153908,5.5276637,6.1587825,-23.254257,-5.9253435,18.91018,-13.049083,-15.035227,-6.2979946,Male
572,-337.37915,110.3752,3.6767554,82.4444,11.860476,8.959093,15.9869,-8.257519,4.584342,7.0857863,-13.043585,-7.4280767,2.3992553,Male
573,-271.73337,133.5242,-6.118816,90.35957,9.911528,4.807797,2.3926845,-13.166718,-1.6561977,7.1857862,-15.458334,-18.439247,-2.2736607,Male
574,-258.0921,144.89711,-22.25396,83.96608,28.580423,-3.037993,-5.856534,-13.968874,-6.4910903,13.374311,-19.337374,-17.208118,-1.5260484,Male
575,-262.03568,145.32248,-35.602806,75.72284,37.674515,-13.803374,-6.9690886,-15.164891,-16.054941,18.091988,-24.732248,-12.743734,4.5062847,Male
576,-302.46167,140.02876,-15.2614765,71.93532,38.472786,-12.055172,-6.267966,-15.764004,-17.247353,14.802646,-25.40712,-13.988368,2.6029005,Male
577,-407.4539,119.81736,32.09174,61.01352,38.273952,0.97837746,3.3536096,-4.279238,-9.3671875,4.2682247,-13.648898,-12.285868,-1.3210077,Male
